ProductionVolume;ProductionCost;SupplierQuality;DeliveryDelay;DefectRate;QualityScore;MaintenanceHours;DowntimePercentage;InventoryTurnover;StockoutRate;WorkerProductivity;SafetyIncidents;EnergyConsumption;EnergyEfficiency;AdditiveProcessTime;AdditiveMaterialCost;DefectStatus
604;15.921.746.560.042.400;8.719.086.289.040.000;0;35.680.856.507.797.300;6.920.363.168.160.150;2;3.752.815.492.942.350;7.979.545.894.133.530;0.07487871378222916;9.271.801.573.356.380;2;3.321.362.190.123.020;0.1275565602876733;5.340.502.246.204.580;2.539.431.191.576.760;0
186;14.003.771.151.493.700;8.251.604.672.692.100;5;2.522.668.843.334.420;8.445.412.123.100.560;6;4.393.095.278.524.890;5.062.370.779.865.610;0.005697352560537073;9.653.156.735.292.420;7;39.293.582.081.464.700;0.37869131777422804;4.601.147.052.209.560;20.520.193.758.974.600;1
142;15.968.758.840.210.600;9.178.663.289.895.450;0;15.875.205.168.767.000;8.091.310.109.243.710;6;3.312.436.980.177.290;740.257.047.479.516;0.037886576441740365;8.352.749.949.200.140;2;34.214.079.462.381.100;0.24477235027709435;9.772.174.664.595.330;45.770.032.551.269.500;0
484;16.546.199.342.856.300;905.028.170.353.926;0;0.5063819906026196;6.030.791.211.818.850;15;16.385.167.442.255.900;24.215.154.906.671.100;0.05803230371990038;874.738.910.320.632;1;3.713.509.209.039.780;0.13133012764097574;8.422.105.912.803.440;3.269.656.652.764.130;1
720;19.631.155.515.271.100;8.405.987.118.382.390;5;30.198.386.621.562.900;9.320.261.488.783.110;1;4.615.661.596.702.860;9.365.631.958.316.560;0.07511965133284822;862.517.162.546.846;7;4.462.556.482.475.170;0.4740126630531426;7.857.096.445.784.930;3.887.401.760.698.950;1
534;1.360.344.920.040.060;8.903.738.089.304.550;1;31.579.485.197.388.800;8.816.489.416.929.730;7;44.176.004.683.708.400;8.139.005.578.012.870;0.05283836573170601;8.388.254.279.335.590;2;4.495.297.773.846.040;0.3359433276572261;2.629.663.327.001.460;2.633.595.133.308.970;1
507;10.124.616.690.359.000;9.593.895.008.031.290;3;4.874.220.341.490.710;8.647.317.158.712.410;14;35.791.265.939.701.800;3.121.144.574.993.800;0.05152955458007813;8.886.348.654.970.700;7;4.442.877.393.436.690;0.40140720303551036;39.793.601.567.909.400;45.476.620.237.743.600;0
582;14.726.968.353.503.500;9.180.852.206.215.780;2;212.665.250.342.424;6.275.122.630.790.630;15;18.183.405.671.858.600;3.750.274.968.218.880;0.07639069125971691;9.895.745.745.729.330;1;16.126.756.619.181.000;0.1961541742285119;4.417.406.520.122.980;46.709.008.519.373.000;0
763;6.026.610.638.639.390;819.383.465.413.399;4;2.273.599.592.727.400;7.448.223.400.689.960;0;39.594.818.119.739.900;7.151.969.861.115.880;0.031328771731890026;9.076.016.583.414.320;3;20.042.765.343.745.800;0.40461636905176945;5.433.647.790.704.310;2.747.075.724.467.650;1
116;18.460.959.774.823.700;909.604.299.445.827;0;1.408.098.116.039.850;9.741.529.042.931.140;9;15.805.449.075.107.000;9.372.500.834.354.800;0.009061052087139254;857.280.975.340.729;8;30.093.012.197.102.800;0.43139017600928664;12.720.206.085.892.400;1.962.895.341.475.040;1
744;6.790.715.170.072.950;9.405.476.598.579.170;1;0.8174043285679486;9.450.356.965.365.450;6;12.647.642.566.678.500;5.566.659.128.049.860;0.03471504710174057;8.708.121.236.606.070;0;2.434.957.176.064.100;0.27233175888579053;6.337.083.052.671.860;3.590.685.537.733.950;1
247;9.917.642.568.287.270;9.585.406.811.561.500;5;39.776.202.178.778.300;7.142.171.751.478.130;15;25.750.669.345.564.000;5.885.062.360.174.440;0.015899623544943463;9.226.151.423.434.250;1;1.526.675.873.119.850;0.3287825890991861;4.220.708.895.748.950;48.183.373.352.820.600;0
376;17.236.180.709.391.800;9.258.235.157.268.530;1;16.235.647.895.269.600;6.628.235.536.396.550;9;4.985.676.125.006.250;39.024.020.911.122.300;0.09659442041334333;8.705.493.483.626.160;1;2.151.000.938.422.600;0.4887490139718219;6.055.094.308.833.230;3.489.785.838.291.760;1
331;13.959.685.674.960.600;8.305.316.329.081.560;1;3.240.071.874.635.170;7.796.351.828.674.300;11;4.021.609.707.170.600;5.064.087.004.969.050;0.05775115474766917;9.076.693.445.841.330;8;4.901.715.046.662.550;0.4386918566831036;10.808.054.583.103.600;4.816.889.753.630.940;0
925;1.090.453.280.416.160;9.420.346.533.180.320;5;35.949.786.599.546.600;7.423.321.514.670.640;16;3.648.963.660.591.610;4.288.141.622.642.440;0.04466004313276187;8.548.319.786.905.650;9;2.387.707.021.986.140;0.27794002442726573;3.892.898.250.977.710;23.752.318.598.904.500;0
465;1.210.153.489.062.530;9.354.683.692.163.030;4;26.205.650.928.124.100;8.728.905.506.823.960;12;22.600.637.334.698.800;4.804.569.197.102.500;0.09120518781565673;8.691.862.541.800.370;4;26.756.562.731.838.400;0.3658295435023383;79.179.945.041.168.900;46.603.162.831.995;1
327;17.818.210.898.032.700;8.048.853.765.881.260;5;4.443.584.508.622.360;9.865.739.240.337.270;11;15.597.500.459.290.800;21.647.809.980.427.700;0.09003613873671033;941.145.571.767.272;3;10.256.056.874.291.800;0.4136925907210053;5.509.733.972.743.360;1.450.267.329.666.370;0
750;10.100.065.790.898.300;8.823.495.335.180.480;4;24.970.767.844.087.700;7.452.005.799.930.240;14;4.279.503.815.752.570;2.328.485.957.377.900;0.041569727907420966;9.169.236.703.287.770;9;3.877.659.519.160.790;0.10973152823129939;8.099.985.955.110.740;2.435.337.675.750.720;0
535;1.804.474.527.218.250;8.665.900.493.924.740;5;1.782.088.803.687.940;6.248.896.690.608.960;13;2.838.663.899.905.090;7.445.492.271.271.220;0.08747273622498103;8.186.973.726.626.750;9;2.654.200.262.181.510;0.3353463946501082;729.064.353.265.648;29.778.849.379.621.700;1
498;6.322.016.464.650.370;9.338.824.128.507.280;0;45.320.698.533.273;959.045.603.336.954;18;4.066.274.755.609.490;74.543.615.113.810.200;0.006402593314301231;9.946.365.037.012.070;3;14.125.602.515.806.400;0.49381144536508337;8.694.285.176.358.790;36.124.413.530.091.600;0
310;16.651.976.558.129.400;8.432.271.624.621.840;4;4.377.039.279.124.800;6.151.798.920.959.480;18;2.438.768.547.854.890;464.184.480.268.668;0.08857191453325469;809.867.384.591.777;6;4.874.226.953.218.680;0.4788722599305325;10.669.922.969.695.600;21.765.569.797.949.000;0
490;17.713.214.495.821.000;9.181.743.845.948.510;0;12.381.797.618.438.500;9.811.063.588.613.330;13;37.697.874.700.605.000;9.083.699.174.030.690;0.031058352855543172;8.165.879.144.563.320;2;4.109.732.850.340.340;0.4329761579049778;3.351.929.426.599.540;4.696.957.201.734.910;0
598;7.727.264.792.560.080;9.826.411.923.628.340;4;0.6168245825926443;865.831.771.203.616;17;4.338.705.293.358.470;4.128.896.929.599.380;0.05651222843406213;9.402.772.097.482.260;8;39.046.003.577.309.000;0.14248563725227414;5.939.215.539.409.730;46.139.848.367.766.300;0
639;11.455.197.985.583.000;9.595.604.744.417.210;4;0.904935003573293;9.766.756.833.767.790;4;19.569.501.323.499.900;5.166.278.255.791.140;0.0269688583272391;9.416.036.278.861.640;4;4.831.489.339.366.670;0.49761658100646067;9.469.162.689.869.640;41.973.464.518.622.400;0
662;7.482.496.619.954.830;984.291.547.243.306;5;17.894.632.934.921.700;6.798.638.746.595.910;19;0.0678478495200796;78.510.049.942.652.400;0.09847995571693395;8.037.871.066.453.540;8;26.299.203.380.685.500;0.3438152612551797;7.118.111.621.192.850;14.574.500.999.669.200;0
590;15.599.061.934.913.200;995.701.193.386.538;4;4.875.169.107.837.690;616.279.918.101.523;5;1.274.632.830.104.540;7.948.544.942.325.600;0.0071779983336280224;9.285.507.798.927.190;0;38.741.341.611.697.900;0.18916329977179622;5.109.299.076.536.630;13.131.638.045.531.300;0
541;13.030.216.520.924.800;8.021.340.254.012.320;0;3.013.322.689.223.710;7.952.839.913.105.960;17;4.574.575.205.422.040;8.889.326.101.641.460;0.044695528678065116;8.066.520.029.552.910;9;18.248.315.895.418.000;0.3697074758457267;21.712.719.745.691.400;2.992.525.820.477.360;1
360;14.529.850.200.624.800;9.245.482.552.754.950;5;21.796.777.941.317.000;7.802.493.658.280.500;13;34.377.113.027.614.500;22.324.723.352.476.900;0.062098815483356135;9.921.539.987.780.050;7;378.848.218.980.848;0.4426094248318725;543.893.819.281.707;40.613.750.227.836.600;1
872;7.947.304.504.343.160;8.825.678.795.517.810;2;4.499.222.425.757.350;7.325.969.093.019.530;3;3.686.093.582.184.700;34.700.694.491.292.600;0.06156122523372905;9.392.285.187.665.870;1;10.563.163.687.504.100;0.14493110433905435;4.969.782.752.104.590;1.492.943.571.645.040;0
449;8.176.187.930.786.290;9.719.708.980.670.240;0;25.391.134.916.532.400;983.062.589.755.479;22;16.264.430.713.271.000;7.124.574.165.360.480;0.07387583897648439;8.373.156.202.641.900;7;15.052.215.217.624.500;0.4665752573157699;8.005.989.472.198.310;3.565.749.867.744.070;0
451;5.622.459.882.648.590;8.503.629.404.018.260;2;1.918.573.827.804.590;9.290.334.928.645.720;0;35.063.649.233.749.700;470.559.815.389.123;0.0724415326322043;8.316.209.576.320.830;3;2.701.035.674.411.390;0.4680817125675981;4.720.137.764.468.930;3.111.421.564.409.220;1
619;9.831.013.027.935.940;9.962.058.978.230.150;1;4.735.487.879.355.450;8.646.328.085.502.370;12;3.231.410.727.047.120;23.484.933.674.469.400;0.07931427052003036;9.139.324.605.440.810;1;10.483.707.792.240.300;0.10538576249252714;3.869.542.673.499.990;3.903.957.678.937.480;0
419;13.396.169.920.005.100;9.227.415.939.087.490;5;4.322.829.497.867.050;6.651.433.166.551.310;10;0.8918683173851449;6.691.733.391.253.500;0.023428740948969164;9.267.037.451.273.190;1;2.847.863.421.801.670;0.4601276486653577;1.807.477.142.219.380;27.415.009.046.650.700;0
237;17.869.023.709.959.900;9.587.074.804.457.660;1;4.296.507.689.387.480;8.937.293.632.874.090;2;4.843.453.887.153.220;5.144.585.587.718.490;0.03705064934018946;9.662.475.259.743.470;5;3.091.166.996.260.010;0.4787271672960626;14.185.095.753.283.000;3.773.186.388.880.030;0
649;15.003.911.711.880.200;8.171.199.105.645.530;5;28.052.813.437.259.500;8.908.049.818.798.890;16;17.701.279.667.386.900;4.912.758.868.352.130;0.03820331159802727;9.806.642.298.427.120;2;3.486.426.390.348.320;0.11507671879213809;49.522.098.477.013.900;16.384.346.859.362.500;0
722;11.530.944.850.996.200;836.691.576.951.773;5;4.052.472.794.669.540;770.027.269.446.403;17;1.646.434.869.200.210;4.114.914.277.486.600;0.09558396609101422;8.785.066.888.116.410;9;14.015.467.079.744.600;0.2176665294032203;4.121.757.815.519.660;18.583.770.929.265.100;1
467;19.296.801.715.912.000;9.516.807.346.068.400;0;13.070.901.166.904.800;9.699.143.638.856.050;9;18.458.077.211.509.800;2.047.983.144.935.700;0.04093118570852083;968.816.968.474.298;2;17.240.476.525.088.400;0.2492430027264506;5.997.917.525.615.730;46.133.362.552.560.100;1
319;15.788.678.008.637.400;8.043.973.044.078.640;2;30.795.033.090.030.900;6.667.911.528.916.040;15;0.45859807660384666;3.458.880.135.765.010;0.022186921070467693;9.084.760.070.633.460;8;34.531.334.828.687.800;0.23955618882655605;7.407.355.934.035.610;23.175.003.011.898.200;0
436;1.895.247.804.293.820;9.633.755.971.787.560;5;49.273.066.528.139.500;7.069.350.249.646.650;20;31.248.175.854.660.700;5.793.882.382.548.840;0.06323444263917508;894.116.428.120.404;4;3.632.750.849.850.550;0.4036012949080757;13.600.613.221.642.200;4.942.023.259.346.200;1
322;12.913.819.599.082.400;8.027.898.037.383.820;2;18.093.129.373.308.200;6.252.897.357.002.530;12;1.193.121.218.731.980;42.058.916.247.024.500;0.04272669148252283;9.397.941.292.115.570;6;11.036.009.128.411.000;0.24324178368954683;5.465.953.987.325.330;11.848.183.906.003.700;0
747;8.883.564.121.897.090;9.314.237.678.122.540;5;4.074.585.481.614.530;918.180.383.271.035;19;4.016.563.781.920.900;899.510.943.410.764;0.025008006311574828;8.206.389.922.689.300;4;31.614.694.484.601.500;0.482631523957897;8.757.747.047.637.810;29.835.032.598.116.200;1
867;5.792.400.295.470.820;8.730.187.840.463.610;2;2.707.152.832.436.300;8.487.037.544.381.580;11;1.970.780.900.669.720;3.143.997.297.250.930;0.07151354744582011;8.530.773.011.465.020;1;41.399.269.279.953.300;0.4979970501218952;5.096.499.275.262.950;22.999.486.577.854.100;0
459;15.891.272.772.257.700;9.222.989.705.438.390;1;0.6791255744993929;7.259.761.222.724.990;3;229.279.241.145.326;9.002.722.296.289.610;0.019192528664772848;9.633.525.370.822.770;7;12.764.035.111.415.700;0.22672754828249864;5.691.179.898.556.960;498.386.014.820.369;1
428;6.819.544.970.083.010;9.392.062.813.978.220;0;39.335.872.901.705.000;6.655.254.654.377.260;7;3.232.110.270.577.790;5.238.606.467.965.650;0.06333540406593484;9.008.157.676.674.810;8;26.526.914.609.860.700;0.30352030128260277;5.381.126.566.450.080;496.013.902.545.848;0
562;9.541.626.924.079.500;8.684.950.438.372.600;5;12.585.611.497.645.000;6.160.591.080.114.960;11;38.093.556.697.686.900;4.206.722.504.549.710;0.04305307097370771;9.816.086.872.964.180;1;23.060.450.921.204.000;0.32308233612000303;4.508.136.266.350.690;19.409.731.674.117.200;0
660;1.298.706.361.825.840;8.215.924.896.221.670;3;33.416.310.520.973.700;6.666.982.274.503.740;18;11.555.765.242.405.500;4.434.334.868.118.710;0.03191671643306722;8.177.407.467.765.820;1;4.654.662.501.408.060;0.33176113198682466;19.910.757.153.103.500;20.690.275.187.285.400;1
903;13.466.248.816.696.200;813.929.173.549.653;2;0.885488873211378;7.813.138.585.350.630;14;483.147.164.859.073;4.640.566.342.631.930;0.09459822674873013;862.682.562.196.009;3;17.432.095.728.258.200;0.24968359767811987;21.372.059.411.427.300;3.998.688.874.868.180;1
481;1.400.874.795.480.700;9.177.872.045.125.090;2;4.760.903.288.731.840;6.988.707.876.042.420;15;3.111.607.729.833.400;60.525.118.774.590.200;0.03244075078147799;8.711.099.785.608.070;7;22.734.416.525.779.200;0.16639740078353188;261.180.317.563.924;4.558.697.725.577.160;0
935;749.382.995.524.551;9.041.310.707.468.220;3;1.812.757.492.311.620;7.035.928.709.727.860;11;0.02819311750193787;4.831.058.490.110.430;0.034750737414996825;8.845.440.645.446.300;4;4.593.778.979.965.210;0.12182421669245108;8.133.081.768.078.890;3.654.787.951.419.670;1
689;1.069.606.107.232.470;9.484.402.018.242.260;0;15.190.911.125.482.700;9.502.305.466.670.850;19;2.078.111.049.617.750;7.177.650.776.305.500;0.08706383641331711;9.973.640.103.128.490;4;2.322.613.224.239.890;0.14253946625993286;34.779.907.050.554.100;4.458.835.820.245.450;1
716;142.579.134.067.545;9.019.471.020.007.870;2;10.811.138.182.985.000;8.060.550.693.844.400;17;2.184.089.103.153.770;5.401.432.056.663.440;0.012904336287549324;8.621.325.428.136.400;6;31.253.897.623.423.700;0.46051649503753656;9.533.114.035.978.690;12.531.698.215.829.100;0
268;1.954.728.296.950.670;8.844.891.580.061.750;0;4.757.009.870.025.710;8.917.007.892.513.650;21;4.045.824.879.871.980;7.373.149.677.461.650;0.010806874964606106;9.037.364.905.930.860;3;11.321.413.489.235.100;0.21215000264820283;8.291.531.498.829.660;35.621.139.255.863.700;1
316;1.591.446.706.549.530;8.796.174.356.472.460;2;37.035.668.409.858.700;61.428.437.961.125.700;11;15.256.988.706.025.100;6.835.411.346.812.810;0.02827077840845025;9.072.142.647.742.000;8;4.939.609.744.700.140;0.13072919328441782;7.160.866.013.788.130;3.800.683.556.682.780;0
477;18.839.056.356.409.300;8.052.893.805.195.330;4;3.837.473.999.231.390;7.460.653.422.712.110;15;16.561.325.814.748.100;3.955.631.779.434.090;0.05916359232744598;9.541.595.877.214.730;3;4.299.786.831.484.750;0.34941187981774113;7.483.542.664.561.660;17.612.762.522.588.400;1
218;16.433.180.874.712.600;8.671.114.403.393.310;2;27.473.205.262.111.000;7.916.677.389.581.760;19;0.35247046426283957;8.502.186.302.800.700;0.038430016011013805;9.035.737.988.171.610;7;3.537.603.778.986.700;0.13012286050451413;14.286.898.781.051.600;4.111.880.837.298.420;0
289;13.875.754.533.386.000;9.952.040.315.048.980;4;2.636.275.033.717.170;6.745.667.420.840.730;10;1.417.730.122.629.070;8.391.851.742.183.380;0.060855448083567514;9.211.474.801.241.020;2;1.243.021.092.359.920;0.12802117586760972;61.155.043.028.789.000;4.777.060.678.805.420;0
866;7.880.350.537.045.160;9.747.111.152.454.170;5;0.9950955934616449;6.480.766.165.782.150;21;35.848.085.074.292.500;9.911.843.736.131.000;0.015975063104443465;9.506.656.101.521.820;5;12.994.798.454.911.200;0.3486282023484886;9.469.512.189.295.560;45.918.659.691.122.600;1
469;15.000.284.778.387.600;8.658.756.134.068.430;0;3.019.284.930.127.960;948.121.511.399.937;19;3.173.784.597.799.090;34.004.010.754.676.500;0.026145084876734705;8.202.264.009.359.890;0;3.179.894.523.162.750;0.33655809767941225;13.519.916.505.325.800;19.798.696.716.533.500;0
877;14.350.693.489.398.600;9.175.590.810.132.740;2;1.611.124.227.989.550;9.757.726.508.399.180;13;0.40697044003947025;8.782.705.754.189.480;0.056516233381247165;9.926.944.247.049.930;6;2.140.257.744.813.730;0.11659091477998405;36.191.486.666.218.600;22.959.705.518.887.400;0
248;14.037.037.556.858.900;9.694.593.491.070.980;1;4.897.153.997.601.820;63.152.267.921.816.200;1;0.5734694605739149;8.975.847.380.340.920;0.021714920225873235;9.692.608.352.158.890;6;3.491.157.790.012.690;0.28419113377477956;14.636.034.292.054.100;29.984.454.757.849.800;1
775;12.346.788.019.823.600;8.882.548.673.500.130;1;4.084.614.230.068.160;7.396.074.850.169.770;12;18.846.298.196.255.400;71.373.133.328.189.600;0.042280463049044495;8.777.545.227.246.210;1;339.276.992.739.109;0.27430732316241385;6.127.674.200.795.480;16.334.447.371.222.700;0
751;12.929.849.059.839.100;8.035.915.727.500.300;3;23.584.642.708.679.900;9.833.142.512.577.890;13;3.718.788.810.705.040;6.051.078.222.261.520;0.05726478769916896;9.456.835.178.147.480;4;4.354.605.593.117.190;0.318675651881022;2.045.805.644.534.760;4.815.812.652.465.100;1
958;1.001.663.790.677.150;814.902.092.363.728;1;11.810.356.641.118.900;63.326.469.325.298.500;5;41.645.913.906.431.400;9.658.076.449.352.260;0.09736509022809145;9.524.650.208.817.490;3;21.255.082.428.505.600;0.39513788417471496;5.313.251.406.019.590;164.638.651.884.331;1
587;12.789.690.389.634.500;9.020.785.442.697.410;4;4.033.992.610.124.520;8.574.565.491.514.900;11;0.07312021505008703;9.781.535.423.010.630;0.00798866578775932;9.700.492.898.831.310;9;331.145.409.796.397;0.21312001902487765;74.795.449.310.879.000;40.456.918.319.613.400;0
869;7.963.338.585.177.170;9.938.878.751.351.750;1;1.049.241.951.865.920;9.888.885.483.868.020;6;16.450.528.865.370.000;7.133.579.650.737.600;0.046041397857090494;8.376.633.650.268.100;8;4.109.453.275.355.040;0.27311211343352415;2.479.946.814.419.200;23.657.126.046.837.100;1
473;17.077.615.960.405.600;9.386.419.084.437.730;1;13.520.018.907.368.100;9.912.894.674.325.490;3;2.121.309.318.142.870;48.764.788.633.933;0.03962709607421309;9.407.405.505.287.600;1;2.963.091.945.289.300;0.417097073744386;7.798.279.933.704.430;3.294.883.190.786.380;1
880;7.786.654.320.480.610;8.141.832.382.877.130;1;14.518.423.298.490.200;7.884.893.323.614.970;6;4.555.664.053.952.280;8.537.321.467.727.550;0.0824241249451178;8.066.681.061.052.560;2;4.322.574.659.755.770;0.4690225561842275;15.418.401.575.490.800;11.886.952.975.774.400;0
792;6.274.494.348.341.990;8.378.721.751.583.720;2;30.060.078.722.289.200;6.650.996.431.129.520;12;25.070.327.885.472.100;27.140.437.377.193.800;0.09002971190284342;8.231.158.248.107.760;0;15.251.048.062.950.900;0.4565291892199512;23.466.203.223.129.700;18.200.474.301.492.900;1
259;1.154.369.039.535.730;95.426.462.864.337;3;4.041.754.942.956.640;6.808.337.259.909.750;10;13.485.038.262.284.100;43.247.651.522.382.900;0.0907013168531365;9.552.133.920.931.000;9;39.355.910.605.885.700;0.2910523808376167;35.209.932.686.400.100;2.777.564.953.284.840;0
450;14.874.611.592.590.900;968.287.951.991.249;0;1.914.416.954.261.110;9.558.405.580.497.570;7;1.950.235.325.819.220;9.884.434.358.182.800;0.03751393130415938;9.626.006.007.763.510;4;4.771.928.366.083.910;0.30834631880084074;8.164.891.606.708.780;3.708.764.868.962.010;1
